order_id,order_date,ship_date,ship_mode,customer_id,country,city,state,postal_code,region
CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,United States,Seattle,Washington,98105,West
CA-2017-137099,2017-12-07,2017-12-10,First Class,FP-14320,United States,Los Angeles,California,90008,West
CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,United States,Seattle,Washington,98105,West
CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,United States,New York City,New York,10024,East
CA-2016-127250,2016-11-03,2016-11-07,Standard Class,SF-20200,United States,Marysville,Washington,98270,West
CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,United States,Long Beach,California,90805,West
CA-2017-118640,2017-07-20,2017-07-26,Standard Class,CS-11950,United States,Chicago,Illinois,60610,Central
CA-2015-132906,2015-09-10,2015-09-14,Standard Class,CC-12145,United States,Los Angeles,California,90004,West
CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,United States,Denver,Colorado,80219,West
CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,United States,Richmond,Kentucky,40475,South
US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,United States,Salem,Oregon,97301,West
CA-2014-135405,2014-01-09,2014-01-13,Standard Class,MS-17830,United States,Laredo,Texas,78041,Central
CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,United States,San Diego,California,92024,West
CA-2016-120180,2016-07-14,2016-07-16,First Class,TP-21130,United States,Philadelphia,Pennsylvania,19134,East
US-2016-100720,2016-07-16,2016-07-21,Standard Class,CK-12205,United States,Philadelphia,Pennsylvania,19120,East
CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,United States,Tampa,Florida,33614,South
US-2014-105767,2014-05-23,2014-05-27,Standard Class,AR-10510,United States,Philadelphia,Pennsylvania,19134,East
CA-2016-161816,2016-04-28,2016-05-01,First Class,NB-18655,United States,Dallas,Texas,75217,Central
CA-2016-121223,2016-09-11,2016-09-13,Second Class,GD-14590,United States,Philadelphia,Pennsylvania,19143,East
CA-2017-138611,2017-11-14,2017-11-17,Second Class,CK-12595,United States,Grove City,Ohio,43123,East
CA-2017-117947,2017-08-18,2017-08-23,Second Class,NG-18355,United States,New York City,New York,10011,East
US-2014-111171,2014-12-26,2014-12-31,Standard Class,CA-12265,United States,Chicago,Illinois,60610,Central
CA-2015-138009,2015-11-29,2015-12-03,Standard Class,SF-20965,United States,Dearborn,Michigan,48126,Central
CA-2017-163020,2017-09-15,2017-09-19,Standard Class,MO-17800,United States,New York City,New York,10009,East
CA-2017-153787,2017-05-19,2017-05-23,Standard Class,AT-10735,United States,Seattle,Washington,98115,West
CA-2017-133431,2017-12-17,2017-12-21,Standard Class,LC-17140,United States,San Francisco,California,94122,West
US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,United States,Aurora,Colorado,80013,West
CA-2017-144694,2017-09-24,2017-09-26,Second Class,BD-11605,United States,Miami,Florida,33180,South
CA-2015-168004,2015-10-04,2015-10-09,Second Class,DJ-13420,United States,Warner Robins,Georgia,31088,South
US-2016-123470,2016-08-15,2016-08-21,Standard Class,ME-17725,United States,Aurora,Colorado,80013,West
CA-2016-115917,2016-05-20,2016-05-25,Standard Class,RB-19465,United States,Vallejo,California,94591,West
CA-2016-147067,2016-12-18,2016-12-22,Standard Class,JD-16150,United States,Minneapolis,Minnesota,55407,Central
CA-2017-167913,2017-07-30,2017-08-03,Second Class,JL-15835,United States,Mission Viejo,California,92691,West
CA-2017-106103,2017-06-10,2017-06-15,Standard Class,SC-20305,United States,Rochester Hills,Michigan,48307,Central
US-2017-127719,2017-07-21,2017-07-25,Standard Class,TW-21025,United States,Plainfield,New Jersey,7060,East
CA-2017-126221,2017-12-30,2018-01-05,Standard Class,CC-12430,United States,Columbus,Indiana,47201,Central
CA-2016-103947,2016-04-01,2016-04-08,Standard Class,BB-10990,United States,Sierra Vista,Arizona,85635,West
CA-2016-160745,2016-12-11,2016-12-16,Second Class,AR-10825,United States,Vancouver,Washington,98661,West
CA-2016-132661,2016-10-23,2016-10-29,Standard Class,SR-20740,United States,New York City,New York,10024,East
CA-2017-140844,2017-06-19,2017-06-23,Standard Class,AR-10405,United States,New York City,New York,10035,East
CA-2016-137239,2016-08-22,2016-08-28,Standard Class,CR-12730,United States,Columbus,Ohio,43229,East
US-2016-156097,2016-09-19,2016-09-19,Same Day,EH-14125,United States,Aurora,Illinois,60505,Central
CA-2015-146563,2015-08-24,2015-08-28,Standard Class,CB-12025,United States,Arlington,Texas,76017,Central
CA-2016-123666,2016-03-26,2016-03-30,Standard Class,SP-20545,United States,New York City,New York,10011,East
CA-2016-143308,2016-11-04,2016-11-04,Same Day,RC-19825,United States,Louisville,Kentucky,40214,South
CA-2017-132682,2017-06-08,2017-06-10,Second Class,TH-21235,United States,Dallas,Texas,75081,Central
CA-2014-156314,2014-12-24,2014-12-26,First Class,RP-19390,United States,Cleveland,Ohio,44105,East
US-2017-106663,2017-06-09,2017-06-13,Standard Class,MO-17800,United States,Chicago,Illinois,60653,Central
CA-2017-111178,2017-06-15,2017-06-22,Standard Class,TD-20995,United States,Quincy,Illinois,62301,Central
CA-2017-130351,2017-12-05,2017-12-08,First Class,RB-19570,United States,Columbus,Indiana,47201,Central
US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,United States,Tyler,Texas,75701,Central
CA-2016-164511,2016-11-19,2016-11-24,Standard Class,DJ-13630,United States,New York City,New York,10024,East
US-2017-168116,2017-11-04,2017-11-04,Same Day,GT-14635,United States,Burlington,North Carolina,27217,South
CA-2014-157784,2014-07-05,2014-07-08,First Class,MC-17845,United States,Jackson,Mississippi,39212,South
CA-2017-161480,2017-12-25,2017-12-29,Standard Class,RA-19285,United States,New York City,New York,10035,East
US-2014-117135,2014-06-21,2014-06-23,Second Class,NP-18325,United States,Waynesboro,Virginia,22980,South
CA-2015-131534,2015-03-28,2015-04-02,Standard Class,AB-10165,United States,Los Angeles,California,90036,West
CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,United States,Chester,Pennsylvania,19013,East
CA-2017-114552,2017-09-02,2017-09-08,Standard Class,Dl-13600,United States,Cleveland,Ohio,44105,East
CA-2016-163755,2016-11-04,2016-11-08,Second Class,AS-10285,United States,Seattle,Washington,98103,West
CA-2015-142027,2015-04-09,2015-04-14,Standard Class,JK-15370,United States,Long Beach,California,90805,West
CA-2014-138527,2014-09-12,2014-09-17,Standard Class,BN-11470,United States,Cary,North Carolina,27511,South
CA-2014-112158,2014-12-02,2014-12-04,First Class,DP-13165,United States,New York City,New York,10035,East
CA-2014-113887,2014-04-05,2014-04-07,First Class,TH-21550,United States,New York City,New York,10035,East
CA-2017-146136,2017-09-03,2017-09-07,Standard Class,AP-10915,United States,Palm Coast,Florida,32137,South
US-2017-100048,2017-05-19,2017-05-24,Standard Class,RS-19765,United States,Mount Vernon,New York,10550,East
CA-2014-153150,2014-07-01,2014-07-06,Second Class,Dl-13600,United States,Seattle,Washington,98105,West
CA-2014-130092,2014-01-11,2014-01-14,First Class,SV-20365,United States,Dover,Delaware,19901,East
CA-2017-108910,2017-09-24,2017-09-29,Standard Class,KC-16540,United States,Newark,Ohio,43055,East
CA-2014-104472,2014-06-02,2014-06-07,Standard Class,CK-12325,United States,Orem,Utah,84057,West
CA-2016-112942,2016-02-13,2016-02-18,Standard Class,RD-19810,United States,Los Angeles,California,90045,West
CA-2016-142335,2016-12-15,2016-12-19,Standard Class,MP-17965,United States,Detroit,Michigan,48205,Central
CA-2014-117429,2014-10-07,2014-10-13,Standard Class,MR-17545,United States,Philadelphia,Pennsylvania,19140,East
CA-2016-114713,2016-07-07,2016-07-12,Standard Class,SC-20695,United States,Hialeah,Florida,33012,South
CA-2017-144113,2017-09-16,2017-09-20,Standard Class,JF-15355,United States,Austin,Texas,78745,Central
US-2016-150861,2016-12-03,2016-12-06,First Class,EG-13900,United States,Oceanside,New York,11572,East
CA-2017-131954,2017-01-21,2017-01-25,Standard Class,DS-13030,United States,Seattle,Washington,98115,West
CA-2014-132500,2014-09-08,2014-09-12,Standard Class,GZ-14470,United States,San Francisco,California,94110,West
CA-2014-112326,2014-01-04,2014-01-08,Standard Class,PO-19195,United States,Naperville,Illinois,60540,Central
US-2016-146710,2016-08-27,2016-09-01,Standard Class,SS-20875,United States,Dallas,Texas,75220,Central
CA-2014-124429,2014-05-27,2014-05-27,Same Day,MH-17785,United States,San Diego,California,92105,West
CA-2016-150889,2016-03-20,2016-03-22,Second Class,PB-19105,United States,Evanston,Illinois,60201,Central
CA-2017-126074,2017-10-02,2017-10-06,Standard Class,RF-19735,United States,Trenton,Michigan,48183,Central
CA-2016-110499,2016-04-07,2016-04-09,First Class,YC-21895,United States,San Francisco,California,94110,West
CA-2015-135272,2015-12-07,2015-12-12,Standard Class,MS-17830,United States,Los Angeles,California,90036,West
CA-2016-140928,2016-09-18,2016-09-22,Standard Class,NB-18655,United States,Jacksonville,Florida,32216,South
CA-2014-106803,2014-12-29,2015-01-02,Standard Class,DC-13285,United States,Cottage Grove,Minnesota,55016,Central
CA-2017-117240,2017-07-23,2017-07-28,Standard Class,CP-12340,United States,New York City,New York,10009,East
CA-2017-133333,2017-09-18,2017-09-22,Standard Class,BF-11020,United States,Green Bay,Wisconsin,54302,Central
CA-2015-112319,2015-08-31,2015-09-05,Standard Class,AR-10510,United States,Los Angeles,California,90004,West
CA-2017-126046,2017-11-03,2017-11-07,Standard Class,JC-16105,United States,Atlanta,Georgia,30318,South
CA-2015-114923,2015-02-08,2015-02-13,Standard Class,LH-17020,United States,Columbus,Ohio,43229,East
CA-2014-162775,2014-01-13,2014-01-15,Second Class,CS-12250,United States,Bossier City,Louisiana,71111,South
CA-2014-106810,2014-05-14,2014-05-20,Standard Class,AJ-10795,United States,Saint Petersburg,Florida,33710,South
CA-2016-157245,2016-05-19,2016-05-24,Standard Class,LE-16810,United States,Arlington,Virginia,22204,South
CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,United States,Des Moines,Iowa,50315,Central
CA-2014-165974,2014-06-29,2014-07-06,Standard Class,DL-12865,United States,Cincinnati,Ohio,45231,East
CA-2015-144267,2015-08-21,2015-08-23,First Class,NZ-18565,United States,San Francisco,California,94110,West
US-2015-157014,2015-10-03,2015-10-06,Second Class,BM-11785,United States,Columbus,Ohio,43229,East
CA-2015-154921,2015-05-23,2015-05-28,Standard Class,EA-14035,United States,Columbia,South Carolina,29203,South
CA-2017-129567,2017-03-17,2017-03-21,Second Class,CL-12565,United States,Lancaster,California,93534,West
CA-2015-154620,2015-12-12,2015-12-16,Standard Class,LT-17110,United States,Lancaster,California,93534,West
CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,United States,Richmond,Virginia,23223,South
CA-2016-105256,2016-05-20,2016-05-20,Same Day,JK-15730,United States,Asheville,North Carolina,28806,South
CA-2014-156433,2014-09-20,2014-09-26,Standard Class,ES-14020,United States,San Francisco,California,94110,West
CA-2017-151428,2017-09-21,2017-09-26,Standard Class,RH-19495,United States,Rochester,Minnesota,55901,Central
CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,United States,Rochester,New York,14609,East
CA-2015-101910,2015-11-27,2015-12-03,Standard Class,CD-11920,United States,Lake Elsinore,California,92530,West
CA-2017-105809,2017-02-20,2017-02-23,First Class,HW-14935,United States,San Diego,California,92105,West
CA-2016-136133,2016-08-18,2016-08-23,Second Class,HW-14935,United States,New York City,New York,10024,East
CA-2016-115504,2016-03-12,2016-03-17,Standard Class,MC-18130,United States,Monroe,Louisiana,71203,South
CA-2017-135783,2017-04-22,2017-04-24,First Class,GM-14440,United States,San Francisco,California,94122,West
CA-2014-134313,2014-11-01,2014-11-07,Standard Class,RA-19915,United States,Denver,Colorado,80219,West
CA-2015-140921,2015-02-03,2015-02-05,First Class,AA-10375,United States,Omaha,Nebraska,68104,Central
CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,United States,Edmonds,Washington,98026,West
CA-2017-143686,2017-05-14,2017-05-14,Same Day,PJ-19015,United States,Santa Ana,California,92704,West
CA-2015-106565,2015-03-20,2015-03-23,First Class,BW-11110,United States,Milwaukee,Wisconsin,53209,Central
CA-2016-149370,2016-09-15,2016-09-19,Standard Class,DB-13210,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-101434,2017-06-20,2017-06-27,Standard Class,TR-21325,United States,Belleville,New Jersey,7109,East
US-2014-102071,2014-05-09,2014-05-15,Standard Class,PG-18820,United States,San Francisco,California,94110,West
CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,United States,Lakeville,Minnesota,55044,Central
CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,United States,Florence,Kentucky,41042,South
CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,United States,Tampa,Florida,33614,South
US-2014-115987,2014-09-08,2014-09-13,Second Class,LH-17020,United States,Tyler,Texas,75701,Central
US-2017-156083,2017-11-04,2017-11-11,Standard Class,JL-15175,United States,Columbia,Tennessee,38401,South
US-2016-137547,2016-03-07,2016-03-12,Standard Class,EB-13705,United States,Fort Worth,Texas,76106,Central
CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,United States,New York City,New York,10035,East
CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,United States,Los Angeles,California,90036,West
CA-2015-114300,2015-10-13,2015-10-17,Standard Class,AF-10885,United States,Louisville,Kentucky,40214,South
CA-2017-107503,2017-01-01,2017-01-06,Standard Class,GA-14725,United States,Lorain,Ohio,44052,East
CA-2014-107755,2014-02-07,2014-02-12,Standard Class,CK-12760,United States,Linden,New Jersey,7036,East
CA-2016-152534,2016-06-20,2016-06-25,Second Class,DP-13105,United States,Salinas,California,93905,West
CA-2016-113747,2016-05-28,2016-06-04,Standard Class,VD-21670,United States,Jackson,Mississippi,39212,South
CA-2016-123274,2016-02-19,2016-02-24,Standard Class,GT-14710,United States,New York City,New York,10035,East
CA-2014-125612,2014-08-03,2014-08-08,Standard Class,BK-11260,United States,New York City,New York,10035,East
CA-2017-161984,2017-04-10,2017-04-15,Standard Class,SJ-20125,United States,New Brunswick,New Jersey,8901,East
CA-2014-133851,2014-06-09,2014-06-16,Standard Class,CM-12445,United States,San Francisco,California,94122,West
CA-2016-134474,2016-01-05,2016-01-07,Second Class,AJ-10795,United States,Jacksonville,Florida,32216,South
CA-2014-149020,2014-01-10,2014-01-15,Standard Class,AJ-10780,United States,Springfield,Virginia,22153,South
CA-2016-134362,2016-09-29,2016-10-02,First Class,LS-16945,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-136742,2014-04-06,2014-04-10,Standard Class,GP-14740,United States,Lancaster,Pennsylvania,17602,East
CA-2016-158099,2016-09-03,2016-09-05,First Class,PK-18910,United States,Philadelphia,Pennsylvania,19143,East
CA-2015-131128,2015-10-19,2015-10-20,First Class,TB-21520,United States,Concord,New Hampshire,3301,East
CA-2014-148488,2014-12-10,2014-12-15,Standard Class,SM-20005,United States,New York City,New York,10009,East
CA-2017-114636,2017-08-25,2017-08-29,Standard Class,GA-14725,United States,Charlotte,North Carolina,28205,South
CA-2016-116736,2016-01-17,2016-01-21,Standard Class,CC-12430,United States,Concord,New Hampshire,3301,East
US-2014-158638,2014-09-17,2014-09-21,Standard Class,AG-10765,United States,Philadelphia,Pennsylvania,19120,East
CA-2017-111689,2017-11-30,2017-12-02,Second Class,HP-14815,United States,New York City,New York,10024,East
CA-2015-129098,2015-10-09,2015-10-13,Standard Class,DK-13090,United States,Springfield,Virginia,22153,South
US-2017-123463,2017-12-23,2017-12-23,Same Day,GZ-14470,United States,San Francisco,California,94109,West
CA-2016-165148,2016-10-22,2016-10-24,First Class,PM-19135,United States,Detroit,Michigan,48227,Central
CA-2014-134061,2014-04-29,2014-05-04,Standard Class,LL-16840,United States,Rochester,New York,14609,East
CA-2015-143602,2015-04-25,2015-04-28,Second Class,JS-15595,United States,Los Angeles,California,90045,West
CA-2017-115364,2017-06-26,2017-07-02,Standard Class,OT-18730,United States,San Diego,California,92105,West
CA-2017-150707,2017-10-14,2017-10-19,Standard Class,EL-13735,United States,Columbia,Maryland,21044,East
CA-2014-104976,2014-12-09,2014-12-16,Standard Class,CK-12760,United States,San Francisco,California,94122,West
